Radio,MCC,MNC,TAC,CID,Lon,Lat,Range
LTE,272,3,40121,11169282,-8.547,52.668,1000
LTE,272,3,40121,11169301,-8.5537,52.6678,1000
LTE,272,3,40121,10824962,-8.564,52.6674,1000
LTE,272,3,40121,10859523,-8.5669,52.6671,1000
LTE,272,3,40121,10824981,-8.5707,52.67,1000
LTE,272,3,40121,10825031,-8.5745,52.6688,1000
LTE,272,3,40121,10824961,-8.576,52.67,1000
LTE,272,3,40121,10859543,-8.5654,52.6723,1000
LTE,272,3,40121,11164417,-8.5804,52.6658,1000
LTE,272,3,40121,10824964,-8.5849,52.6638,1000
LTE,272,3,40121,10824984,-8.59,52.6624,1000
LTE,272,3,40121,11239447,-8.595,52.6632,1000
LTE,272,3,40121,11239445,-8.6009,52.664,1000
LTE,272,3,40121,11169045,-8.6089,52.665,1000
LTE,272,3,40121,11169025,-8.6147,52.6658,1000
LTE,272,3,40121,10864130,-8.6172,52.6661,1000
LTE,272,3,40121,10864151,-8.619,52.6661,1000
LTE,272,3,40121,11160597,-8.6195,52.6661,1000
LTE,272,3,40121,10830869,-8.6228,52.6661,1000
LTE,272,3,40121,11240009,-8.6243,52.6658,1000
LTE,272,3,40121,11239959,-8.6265,52.6649,1000
LTE,272,3,40121,10864406,-8.6311,52.663,1000
LTE,272,3,40121,11160342,-8.6346,52.6605,1000
LTE,272,3,40121,10864407,-8.6346,52.6606,1000
LTE,272,3,4004,10857801,-8.8612,52.621,1063
LTE,272,3,4004,10857751,-8.8442,52.6262,1000
LTE,272,3,4004,10857749,-8.8357,52.6273,1000
LTE,272,3,4004,10857750,-8.82,52.6236,1000
LTE,272,3,4004,10857800,-8.805,52.6223,1000
LTE,272,3,40121,10533121,-8.7954,52.6212,1000
LTE,272,3,40121,11289927,-8.7875,52.6211,1000
LTE,272,3,4004,10857730,-8.7669,52.6207,1000
LTE,272,3,40121,11238915,-8.7482,52.6282,1000
LTE,272,3,40121,11238985,-8.7433,52.6298,1000
LTE,272,3,4006,10802188,-6.06,53.3823,1000
LTE,272,3,4006,10802198,-6.0603,53.3824,1000
LTE,272,3,40052,11379990,-6.2645,53.339,1000
LTE,272,3,40052,10547733,-6.2364,53.3339,1000
LTE,272,1,53102,38425150,-6.24,53.4277,1000
LTE,272,1,53102,92628029,-6.236,53.4287,1000
LTE,272,1,53102,39787021,-6.2281,53.4283,1000
LTE,272,1,53102,39707649,-6.2169,53.4272,1000
LTE,272,1,53102,39692300,-6.23,53.4061,1000
LTE,272,1,53102,40142911,-6.234,53.4021,1000
LTE,272,1,53102,40142910,-6.2368,53.3992,1000
LTE,272,1,53002,40256317,-6.2319,53.3646,3317
LTE,272,1,53002,40316991,-6.2266,53.356,1000
LTE,272,1,53002,40647231,-6.2237,53.3546,1000
LTE,272,1,53002,40647229,-6.2246,53.3524,1000
LTE,272,1,53002,40647230,-6.2266,53.3498,1000
LTE,272,1,53002,38466110,-6.2276,53.3472,1000
LTE,272,1,53002,40675389,-6.2367,53.3471,1000
LTE,272,1,53001,92602430,-6.238,53.3488,1000
LTE,272,1,53001,92602431,-6.2404,53.3487,1000
LTE,272,1,53001,39881789,-6.2411,53.3425,1000
LTE,272,1,53001,38622269,-6.2419,53.3375,1000
LTE,272,1,53002,39868991,-6.2389,53.3368,1000
LTE,272,1,53002,40764991,-6.237,53.3334,1000
LTE,272,1,53002,40764990,-6.2377,53.3324,1000
LTE,272,1,53002,40764930,-6.2342,53.3312,1000
LTE,272,1,53002,40764940,-6.2379,53.3326,1000
LTE,272,1,53001,39743550,-6.2631,53.3409,1000
LTE,272,1,53001,38622271,-6.2538,53.3386,1000
LTE,272,1,53001,39669311,-6.2484,53.3368,1000
LTE,272,1,53001,39669249,-6.2425,53.3333,1000
LTE,272,1,53001,39669309,-6.2449,53.3337,500
LTE,272,1,53002,40764941,-6.238,53.3326,1000
LTE,272,1,53001,38622210,-6.2481,53.3364,1000
LTE,272,1,53001,40654849,-6.2484,53.3366,1000
LTE,272,1,53001,39872258,-6.2508,53.3407,1000
LTE,272,1,53003,39607869,-6.153,53.4761,1623
LTE,272,1,53003,39607809,-6.1546,53.4654,1000
LTE,272,1,53201,64204360,-6.2734,53.6987,1000
LTE,272,1,53201,64204351,-6.2856,53.7022,1000
LTE,272,1,53201,64319499,-6.3111,53.7176,4025
LTE,272,1,53201,64319501,-6.3218,53.7108,1000
LTE,272,1,53201,53928460,-6.3276,53.7114,1000
LTE,272,1,53201,53928510,-6.332,53.7116,1000
LTE,272,1,53201,53846540,-6.3346,53.7117,1000
LTE,272,1,53201,53846530,-6.3352,53.7119,1000
LTE,272,1,53201,53846529,-6.3371,53.7148,1000
LTE,272,1,53201,53954049,-6.3376,53.7175,1000
LTE,272,1,53201,53954109,-6.3377,53.7195,1000
LTE,272,1,53201,53928511,-6.3372,53.7291,1000
LTE,272,1,53201,53966909,-6.3377,53.7286,1000
LTE,272,1,53201,53928451,-6.3359,53.7371,1000
LTE,272,1,53201,53928521,-6.335,53.7395,1000
LTE,272,1,53201,53931019,-6.3339,53.7422,1000
LTE,272,1,53201,53966911,-6.3326,53.7459,1000
LTE,272,1,53201,53790221,-6.327,53.7901,3396
LTE,272,1,53201,53790211,-6.3224,53.788,1304
LTE,272,1,53201,53877249,-6.3856,53.8269,1000
LTE,272,1,53201,53877251,-6.4019,53.8397,1084
LTE,272,1,53201,53767180,-6.4191,53.8502,1000
LTE,272,1,53201,53995071,-6.4253,53.8822,3115
LTE,272,1,53201,53823489,-6.4145,53.9117,1000
LTE,272,1,53201,53787651,-6.4107,53.9239,1209
LTE,272,1,53201,53969420,-6.4142,53.9382,1000
LTE,272,1,53201,53833740,-6.4167,53.9451,1000
LTE,272,1,53201,53833790,-6.4182,53.9506,1000
LTE,272,1,53201,53959231,-6.3938,54.0383,1000
LTE,272,1,53201,53959171,-6.387,54.0416,1000
LTE,272,1,53201,53779971,-6.3803,54.0452,1000
LTE,272,1,53201,53779969,-6.3753,54.0511,1000
LTE,272,1,53201,55044680,-6.3817,54.0707,1886
LTE,272,1,53201,55044610,-6.3844,54.0768,2080
LTE,272,1,53201,53979720,-6.3783,54.0682,1000
LTE,272,1,53201,53979721,-6.3835,54.0733,1000
LTE,272,1,53102,39175997,-6.3323,53.2707,1000
LTE,272,5,40200,1511680,-6.2488,53.3061,1000
LTE,272,5,40200,1511700,-6.2487,53.3061,1000
LTE,272,5,40301,1167618,-6.2496,53.3707,1000
LTE,272,5,40301,1235200,-6.2496,53.3707,1000
LTE,272,5,40305,1359616,-6.2516,53.3907,1000
LTE,272,5,40305,1359618,-6.2566,53.3901,1000
LTE,272,5,40305,1337088,-6.2576,53.3869,1000
LTE,272,5,40305,913921,-6.2613,53.3864,1000
LTE,272,5,40305,1480960,-6.2555,53.3852,1000
LTE,272,5,40305,1480980,-6.2555,53.3852,1000
LTE,272,5,40305,1480966,-6.2555,53.3852,1000
LTE,272,5,40305,1337109,-6.2574,53.3855,1000
LTE,272,5,40305,1337108,-6.2575,53.3858,1000
LTE,272,5,40305,1337110,-6.2597,53.3852,1000
LTE,272,5,40305,913941,-6.2643,53.3844,1000
LTE,272,5,40305,1517333,-6.2654,53.3828,1000
LTE,272,5,40305,995348,-6.2636,53.3793,1000
LTE,272,5,40303,825110,-6.2551,53.3768,1000
LTE,272,5,40303,924436,-6.2552,53.3688,1000
LTE,272,5,40303,924423,-6.2574,53.3692,1000
LTE,272,5,40303,924446,-6.2594,53.3695,1000
LTE,272,5,40303,924497,-6.2576,53.3693,1000
LTE,272,5,40301,1167638,-6.2499,53.3704,1000
LTE,272,5,40301,1235220,-6.2497,53.3706,1000
LTE,272,5,40303,825090,-6.2561,53.377,1000
LTE,272,5,40303,825170,-6.2612,53.3779,1000
LTE,272,5,40305,995408,-6.2652,53.3797,1000
LTE,272,5,40305,1337089,-6.2586,53.3855,1000
LTE,272,5,40305,1337090,-6.2605,53.385,1000
LTE,272,5,40305,995328,-6.2649,53.382,1000
LTE,272,5,40305,995334,-6.2656,53.3796,1000
LTE,272,5,40303,82184,-6.2656,53.3796,1000
LTE,272,5,40303,825096,-6.2656,53.3796,1000
LTE,272,5,40301,943892,-6.2495,53.3706,1000
LTE,272,5,40101,1000449,-6.2613,53.3513,1000
LTE,272,5,40100,1006160,-6.2659,53.3554,1000
LTE,272,5,40101,1147218,-6.2647,53.3566,1000
LTE,272,5,40100,1450834,-6.2639,53.3571,1000
LTE,272,5,40100,1450774,-6.2616,53.3596,1000
LTE,272,5,40100,1450772,-6.2596,53.3618,1000
LTE,272,5,40301,943878,-6.2497,53.3705,1000
LTE,272,5,41201,959825,-6.0759,53.1262,1000
LTE,272,5,41201,906577,-6.0771,53.1253,1000
LTE,272,1,53101,87208509,-6.0759,53.1279,1000
LTE,272,5,41201,855890,-6.0739,53.1271,1000
LTE,272,5,41201,855816,-6.0749,53.1247,1000
LTE,272,1,53101,87185470,-6.0742,53.1257,1000
LTE,272,1,53202,35934210,-7.3763,55.2488,1000
LTE,272,1,53202,35934280,-7.3786,55.2488,1000
LTE,272,1,53202,36172300,-7.3786,55.2488,1000
LTE,272,1,53202,36075009,-7.3786,55.2488,1000
LTE,272,1,53202,36172290,-7.3786,55.2488,1000
LTE,272,1,53202,35865149,-7.3786,55.2488,1000
LTE,272,5,41700,128000,-7.3786,55.2488,1000
LTE,272,5,41700,128001,-7.3786,55.2488,1000
LTE,272,1,53202,35865089,-7.3786,55.2488,1000
LTE,272,5,41700,128007,-7.3786,55.2488,1000
LTE,272,1,53202,36172289,-7.3786,55.2488,1000
LTE,272,5,41700,1173760,-7.3786,55.2488,1000
LTE,272,5,41700,1173761,-7.3786,55.2488,1000
LTE,272,1,53202,35865090,-7.3786,55.2488,1000
LTE,272,5,41700,858880,-7.3786,55.2488,1000
LTE,272,5,41700,858962,-7.3786,55.2488,1000
LTE,272,5,41700,858912,-7.3786,55.2488,1000
LTE,272,5,41700,889375,-7.3786,55.2488,1000
LTE,272,1,53202,36090369,-7.3786,55.2488,1000
LTE,272,1,53202,36090439,-7.6314,55.0519,27158
LTE,272,1,53202,35900999,-7.3786,55.2488,1000
LTE,272,5,41700,1398608,-7.5144,55.1429,14586
LTE,272,5,41700,889425,-7.3786,55.2488,1000
LTE,272,1,53202,36075011,-7.5144,55.1429,14586
LTE,272,1,53202,35872770,-7.5198,55.0231,26648
LTE,272,1,53202,35998281,-7.5144,55.1429,14586
LTE,272,1,53202,36075081,-7.5144,55.1429,14586
LTE,272,5,41700,1398534,-7.3786,55.2488,1000
LTE,272,5,41703,1174278,-7.3786,55.2488,1000
LTE,272,1,53202,36190279,-7.6078,54.9828,32969
LTE,272,5,41703,205062,-7.728,55.0835,28817
LTE,272,1,53202,36041739,-7.5144,55.1429,14586
LTE,272,5,41703,787974,-7.728,55.0835,28817
LTE,272,1,53202,36090379,-7.5144,55.1429,14586
LTE,272,5,41703,344582,-7.3786,55.2488,1000
LTE,272,1,53202,36187649,-7.5144,55.1429,14586
LTE,272,5,41700,889351,-7.5144,55.1429,14586
LTE,272,1,53202,36187719,-7.3786,55.2488,1000
LTE,272,5,41700,889345,-7.5144,55.1429,14586
LTE,272,1,53202,35872841,-7.3786,55.2488,1000
LTE,272,5,41700,298502,-7.3786,55.2488,1000
LTE,272,1,53202,35944519,-7.3786,55.2488,1000
LTE,272,1,53202,35872771,-7.3786,55.2488,1000
LTE,272,1,53202,35944449,-7.3786,55.2488,1000
LTE,272,1,53202,35865160,-7.3786,55.2488,1000
LTE,272,5,41700,1173767,-7.3786,55.2488,1000
LTE,272,1,53202,36075079,-7.3786,55.2488,1000
LTE,272,5,41700,298503,-7.3786,55.2488,1000
LTE,272,5,41700,298497,-7.5144,55.1429,14586
LTE,272,1,53202,35872839,-7.3786,55.2488,1000
LTE,272,1,53202,36003401,-7.3786,55.2488,1000
LTE,272,1,53202,35985410,-7.3786,55.2488,1000
LTE,272,1,53202,35985480,-7.3786,55.2488,1000
LTE,272,5,41702,1347409,-8.1292,54.655,1000
LTE,272,5,41702,1431302,-8.1772,54.6482,1747
LTE,272,5,41702,1431298,-8.2025,54.6491,1000
LTE,272,5,41702,1347410,-8.2869,54.6434,5239
LTE,272,5,41702,1280849,-8.2698,54.651,5884
LTE,272,5,41702,1347920,-8.3466,54.6331,1000
LTE,272,5,41702,146184,-8.355,54.6319,1000
LTE,272,5,41702,1280850,-8.355,54.6319,1000
LTE,272,5,41702,1362256,-8.355,54.6319,1000
LTE,272,5,41702,361991,-8.355,54.6319,1000
LTE,272,5,41702,1362176,-8.355,54.6319,1000
LTE,272,5,41702,361986,-8.355,54.6319,1000
LTE,272,5,41702,1362258,-8.355,54.6319,1000
LTE,272,5,41702,876114,-8.355,54.6319,1000
LTE,272,5,41800,1301584,-8.355,54.6319,1000
LTE,272,5,41803,862800,-8.355,54.6319,1000
LTE,272,5,41805,1489232,-8.355,54.6319,1000
LTE,272,5,41800,791120,-8.355,54.6319,1000
LTE,272,5,41804,1484624,-8.355,54.6319,1000
LTE,272,5,41804,1484550,-8.355,54.6319,1000
LTE,272,5,41702,84994,-8.355,54.6319,1000
LTE,272,2,41702,85000,-8.355,54.6319,1000
LTE,272,2,41702,375816,-8.355,54.6319,1000
LTE,272,5,41702,876038,-8.355,54.6319,1000
LTE,272,5,41702,335112,-8.355,54.6319,1000
LTE,272,2,41702,335112,-8.355,54.6319,1000
LTE,272,5,41702,887303,-8.355,54.6319,1000
LTE,272,5,41702,335110,-8.355,54.6319,1000
LTE,272,5,41703,1187592,-8.355,54.6319,1000
LTE,272,5,41703,788050,-8.355,54.6319,1000
LTE,272,5,41703,1187666,-8.355,54.6319,1000
LTE,272,5,41703,1244935,-8.355,54.6319,1000
LTE,272,5,41703,267015,-8.355,54.6319,1000
LTE,272,5,41703,267008,-8.355,54.6319,1000
LTE,272,5,41703,1187584,-8.355,54.6319,1000
LTE,272,5,41703,1187664,-8.355,54.6319,1000
LTE,272,5,41703,1187590,-8.355,54.6319,1000
LTE,272,5,41703,335879,-8.355,54.6319,1000
LTE,272,5,41703,926472,-8.355,54.6319,1000
LTE,272,5,41703,926546,-8.355,54.6319,1000
LTE,272,5,41703,926496,-8.355,54.6319,1000
LTE,272,5,41703,926495,-8.355,54.6319,1000
LTE,272,5,41703,344583,-8.355,54.6319,1000
LTE,272,5,41700,1398609,-8.355,54.6319,1000
LTE,272,5,41703,170241,-8.355,54.6319,1000
LTE,272,5,41703,170246,-8.355,54.6319,1000
LTE,272,5,41703,170240,-8.355,54.6319,1000
LTE,272,5,41703,348936,-8.355,54.6319,1000
LTE,272,5,41703,989697,-8.355,54.6319,1000
LTE,272,5,41703,348930,-8.355,54.6319,1000
LTE,272,5,41703,1090415,-8.355,54.6319,1000
LTE,272,5,41703,333831,-8.355,54.6319,1000
LTE,272,5,41703,333825,-8.355,54.6319,1000
LTE,272,5,41703,1090425,-8.355,54.6319,1000
LTE,272,5,41703,908801,-8.355,54.6319,1000
LTE,272,5,41703,989703,-8.355,54.6319,1000
LTE,272,5,41703,348935,-8.355,54.6319,1000
LTE,272,5,41703,898823,-8.355,54.6319,1000
LTE,272,5,41703,891911,-8.355,54.6319,1000
LTE,272,5,41703,1170183,-8.355,54.6319,1000
LTE,272,5,41703,1170257,-8.355,54.6319,1000
LTE,272,5,41703,891935,-8.355,54.6319,1000
LTE,272,5,41700,1398559,-8.355,54.6319,1000
LTE,272,5,41700,1398535,-8.355,54.6319,1000
LTE,272,5,41703,205056,-8.355,54.6319,1000
LTE,272,5,41704,1557840,-8.355,54.6319,1000
LTE,272,5,41704,1557766,-8.355,54.6319,1000
LTE,272,5,41700,1398558,-8.355,54.6319,1000
LTE,272,5,41700,298498,-8.355,54.6319,1000
LTE,272,1,53202,35959871,-8.1228,54.6561,1000
LTE,272,1,53202,35959810,-8.1277,54.6552,1000
LTE,272,1,53202,35906049,-8.1283,54.6551,1000
LTE,272,1,53202,35906119,-8.1321,54.6545,1000
LTE,272,1,53202,35959881,-8.1339,54.6542,1000
LTE,272,1,53202,35959820,-8.1358,54.6539,1000
LTE,272,1,53202,35906109,-8.1362,54.6538,1000
LTE,272,1,53202,35906059,-8.1362,54.6538,1000
LTE,272,1,53202,37293571,-8.1362,54.6538,1000
LTE,272,1,53202,35906120,-8.1362,54.6538,1000
LTE,272,1,53202,35906110,-8.1362,54.6538,1000
LTE,272,1,53202,36118530,-8.1362,54.6538,1000
LTE,272,1,53202,35906050,-8.1362,54.6538,1000
LTE,272,1,53202,58923010,-8.1362,54.6538,1000
LTE,272,1,53202,36118531,-8.1362,54.6538,1000
LTE,272,1,53202,37145160,-8.1362,54.6538,1000
LTE,272,1,53202,36118529,-8.1362,54.6538,1000
LTE,272,1,53202,37145090,-8.1362,54.6538,1000
LTE,272,1,53202,37139979,-8.1362,54.6538,1000
LTE,272,1,53202,37140039,-8.1362,54.6538,1000
LTE,272,1,53202,37139969,-8.1362,54.6538,1000
LTE,272,1,53202,37139981,-8.1362,54.6538,1000
LTE,272,1,52001,76945409,-8.1362,54.6538,1000
LTE,272,1,53202,76912141,-8.1362,54.6538,1000
LTE,272,1,52001,78097481,-8.1362,54.6538,1000
LTE,272,1,53202,76912201,-8.1362,54.6538,1000
LTE,272,1,53202,58905161,-8.1362,54.6538,1000
LTE,272,1,53202,58905101,-8.1362,54.6538,1000
LTE,272,1,53202,78082059,-8.1362,54.6538,1000
LTE,272,1,53202,76835401,-8.1362,54.6538,1000
LTE,272,1,53202,35945217,-8.1362,54.6538,1000
LTE,272,1,53202,35945227,-8.1362,54.6538,1000
LTE,272,1,53202,35995649,-8.7444,54.707,1163
LTE,272,1,53202,76912131,-8.7162,54.702,1000
LTE,272,1,53202,37139971,-8.7162,54.702,1000
LTE,272,1,53202,37134861,-8.7162,54.702,1000
LTE,272,1,53202,35906060,-8.7162,54.702,1000
LTE,272,1,53202,35959811,-8.7162,54.702,1000
LTE,272,1,53202,35852300,-8.7162,54.702,1000
LTE,272,1,53202,35959821,-8.7162,54.702,1000
LTE,272,1,53202,36105739,-8.7162,54.702,1000
LTE,272,1,53202,35959819,-8.7162,54.702,1000
LTE,272,1,53202,37124610,-8.7162,54.702,1000
LTE,272,1,53202,35959809,-8.7162,54.702,1000
LTE,272,1,53202,37124609,-8.7162,54.702,1000
LTE,272,1,53202,35875400,-8.7162,54.702,1000
LTE,272,1,53202,35875340,-8.7162,54.702,1000
LTE,272,1,53202,36067330,-8.7162,54.702,1000
LTE,272,1,53202,36121090,-8.7162,54.702,1000
LTE,272,1,53202,36121089,-8.7162,54.702,1000
LTE,272,1,53202,36121091,-8.7162,54.702,1000
LTE,272,1,53202,35875341,-8.7162,54.702,1000
LTE,272,1,53202,35854851,-8.7162,54.702,1000
LTE,272,1,53202,35854849,-8.7162,54.702,1000
LTE,272,1,53202,36187720,-8.7162,54.702,1000
LTE,272,1,53202,35908611,-8.7162,54.702,1000
LTE,272,1,53202,36041741,-8.7162,54.702,1000
LTE,272,1,53202,36190220,-8.7162,54.702,1000
LTE,272,1,53202,36077580,-8.7162,54.702,1000
LTE,272,1,53202,36174860,-8.7162,54.702,1000
LTE,272,1,53202,35903499,-8.7162,54.702,1000
LTE,272,1,53202,35903489,-8.7162,54.702,1000
LTE,272,1,53202,36190210,-8.7162,54.702,1000
LTE,272,1,53202,36178178,-8.7162,54.702,1000
LTE,272,1,53202,36190270,-8.7162,54.702,1000
LTE,272,1,53202,36190219,-8.7162,54.702,1000
LTE,272,1,53202,35998211,-8.7162,54.702,1000
LTE,272,1,53202,36041731,-8.7162,54.702,1000
LTE,272,1,53202,35872769,-8.7162,54.702,1000
LTE,272,3,40114,11257927,-8.1092,54.6615,1000
LTE,272,3,40114,11257877,-8.1126,54.6609,1000
LTE,272,3,40114,11044097,-8.1171,54.6588,1000
LTE,272,3,40114,11257859,-8.1194,54.657,1000
LTE,272,3,40114,11257879,-8.1231,54.656,1000
LTE,272,3,40114,11053127,-8.129,54.6551,1000
LTE,272,3,40114,11237889,-8.1785,54.6491,2964
LTE,272,3,40114,11237959,-8.1399,54.6532,1000
LTE,272,3,40114,11282759,-8.1613,54.6485,1000
LTE,272,3,40114,11282967,-8.2017,54.649,1572
LTE,272,3,40114,11282957,-8.2088,54.6499,1000
LTE,272,3,40114,11282945,-8.2168,54.6497,1000
LTE,272,3,40114,11064834,-8.298,54.6463,5035
LTE,272,3,40114,11064904,-8.2779,54.6492,3956
LTE,272,3,40114,10942535,-8.2417,54.6529,1000
LTE,272,3,40114,10942537,-8.2926,54.6473,4540
LTE,272,3,40114,11064835,-8.3589,54.6393,3581
LTE,272,3,40114,11064905,-8.3644,54.6413,3036
LTE,272,3,40112,10729799,-8.3448,54.6334,1000
LTE,272,3,40114,10942467,-8.3126,54.6439,2623
LTE,272,3,40114,11314178,-8.334,54.638,1792
LTE,272,3,40114,11314179,-8.3785,54.6371,1810
LTE,272,3,40112,10648647,-8.3962,54.6312,7429
LTE,272,3,40114,11410178,-8.4138,54.6326,2610
LTE,272,3,40114,11286344,-8.4025,54.6413,2013
LTE,272,3,40114,11410198,-8.442,54.6352,1000
LTE,272,3,40114,11057736,-8.44,54.6372,1000
LTE,272,3,40114,11410188,-8.4438,54.6358,1000
LTE,272,3,40114,11057667,-8.4452,54.6325,1000
LTE,272,3,40114,11410180,-8.5,54.6314,3032
LTE,272,3,40114,11410200,-8.4948,54.6307,2859
LTE,272,3,40112,10736711,-8.6009,54.6515,7773
LTE,272,3,40114,11410190,-8.5078,54.6311,1000
LTE,272,3,40112,10732871,-8.5118,54.6297,1000
LTE,272,3,40114,11053059,-8.5187,54.6299,1000
LTE,272,3,40112,11269377,-8.5402,54.6274,1000
LTE,272,3,40112,11282503,-8.5671,54.6357,5549
LTE,272,3,40112,10783561,-8.5466,54.6321,1000
LTE,272,3,40114,11068232,-8.5946,54.6374,4968
LTE,272,3,40114,10943233,-8.5888,54.6325,1000
LTE,272,3,40112,10736641,-8.6669,54.6692,1436
LTE,272,3,40114,11043842,-8.7092,54.6822,1590
LTE,272,3,40114,11043913,-8.7268,54.7023,3016
LTE,272,3,40112,11021570,-8.7809,54.6794,1901
LTE,272,3,40112,11021640,-8.7836,54.6741,1000
LTE,272,3,40112,11278337,-8.6296,54.6525,10231
LTE,272,3,40112,11018753,-8.7822,54.6695,1000
LTE,272,3,40112,11020033,-8.7819,54.6695,1000
LTE,272,3,40112,10834689,-8.7819,54.6695,1000
LTE,272,3,40112,10834759,-8.7819,54.6695,1000
LTE,272,1,53202,35945277,-8.7808,54.6727,1000
LTE,272,3,40114,11043843,-8.7566,54.7063,1000
LTE,272,3,40112,11286785,-8.6683,54.6691,1215
LTE,272,3,40114,10694147,-8.6412,54.656,1000
LTE,272,3,40114,10694215,-8.6327,54.6576,1000
LTE,272,3,40114,10694216,-8.6222,54.6558,1000
LTE,272,3,40112,11018823,-8.5387,54.6241,1000
LTE,272,3,40114,11410197,-8.4498,54.6348,1000
LTE,272,3,40114,11057737,-8.4419,54.6369,1000
LTE,272,3,40114,11057666,-8.433,54.6433,1000
LTE,272,3,40114,11286274,-8.417,54.6503,1649
LTE,272,3,40114,11053129,-8.3436,54.6336,1000
LTE,272,3,40112,10732801,-8.3407,54.6343,1000
LTE,272,3,40114,11282689,-8.1843,54.6499,1883
LTE,272,3,40114,11044117,-8.1049,54.661,1000
LTE,272,3,40114,11282966,-8.1071,54.6616,1000
LTE,272,3,40114,11257857,-8.0958,54.6609,1000
LTE,272,3,40114,11044098,-8.081,54.6614,1000
LTE,272,3,40114,11283459,-7.8225,54.7866,3747
LTE,272,3,40114,11055875,-7.7647,54.8834,14134
LTE,272,3,40114,11230024,-7.7461,54.8777,13254
LTE,272,3,40114,11053384,-7.7947,54.7952,1000
LTE,272,3,40114,11179848,-7.784,54.7987,1000
LTE,272,3,40114,10813512,-7.7502,54.8538,2840
LTE,272,3,40114,11284041,-7.7313,54.8711,5821
LTE,272,3,40114,10813511,-7.7423,54.8782,1000
LTE,272,3,40114,11284039,-7.6627,54.9485,5348
LTE,272,3,40114,11284227,-7.6956,54.9284,1000
LTE,272,3,40114,11211267,-7.6803,54.9442,2241
LTE,272,3,40114,11038487,-7.6962,54.9413,1000
LTE,272,3,40114,11038485,-7.7066,54.9471,1000
LTE,272,3,40114,11038465,-7.7007,54.9448,1000
LTE,272,3,40114,11287574,-7.6993,54.9486,5355
LTE,272,3,40114,11287624,-7.7076,54.946,2821
LTE,272,3,40114,11287554,-7.7221,54.9476,1000
LTE,272,3,40114,10839810,-7.7158,54.949,1000
LTE,272,3,40114,11211337,-7.698,54.9479,1135
LTE,272,3,40114,11038466,-7.689,54.9436,1000
LTE,272,3,40114,11211266,-7.6376,54.9539,1328
LTE,272,3,40114,11284246,-7.6244,54.9603,2223
LTE,272,3,40114,11055619,-7.7012,54.9686,10642
LTE,272,3,40114,10941768,-7.436,55.0378,1854
LTE,272,3,40114,11068487,-7.6496,55.0046,12611
LTE,272,3,40114,10941698,-7.4371,55.0378,1261
LTE,272,3,40114,11335495,-7.3864,55.0426,1000
LTE,272,3,40114,11335496,-7.3769,55.0399,1000
LTE,272,3,40114,11335497,-7.3693,55.0371,1000
LTE,272,3,4006,10504725,-6.2689,53.3582,1000
LTE,272,3,40052,10740481,-6.2651,53.3559,1000
LTE,272,3,40101,10812675,-7.1117,52.2601,1000
LTE,272,3,40101,11398658,-7.112,52.2603,1000
LTE,272,3,40101,10684674,-7.1117,52.2602,1000
LTE,272,3,40101,11398677,-7.1185,52.2647,1000
LTE,272,3,40101,11398727,-7.1118,52.2609,1000
LTE,272,3,40101,10608661,-7.118,52.265,1000
LTE,272,3,40101,11139095,-7.1393,52.2778,1438
LTE,272,3,40101,11139075,-7.1389,52.2959,3258
LTE,272,3,40101,10616065,-7.1478,52.2866,1445
LTE,272,3,40101,10762753,-7.1482,52.2951,1775
LTE,272,3,40101,10762312,-7.1523,52.318,2180
LTE,272,3,40101,10762242,-7.1533,52.3264,2666
LTE,272,3,40101,11443785,-7.1421,52.3154,1000
LTE,272,3,40101,10762262,-7.1615,52.338,1000
LTE,272,3,40101,10762261,-7.1747,52.3741,3759
LTE,272,3,40101,10761986,-7.1657,52.361,1000
LTE,272,3,40101,10761985,-7.1662,52.3706,1000
LTE,272,3,40101,10762055,-7.1721,52.3823,1000
LTE,272,3,40101,10762241,-7.1768,52.394,1319
LTE,272,3,40101,11386369,-7.2186,52.4158,1284
LTE,272,3,40101,10761729,-7.2385,52.4652,3925
LTE,272,3,40101,10761219,-7.2406,52.4822,1350
LTE,272,3,40101,10761217,-7.2453,52.5356,2258
LTE,272,3,40101,11472643,-7.2397,52.5641,1100
LTE,272,3,40101,11472641,-7.2382,52.5823,1078
LTE,272,3,40101,11472386,-7.2423,52.5997,1165
LTE,272,3,40101,11472385,-7.2454,52.6125,1000
LTE,272,3,40101,10760706,-7.2488,52.6201,1000
LTE,272,3,40101,10760705,-7.2512,52.6282,1000
LTE,272,3,40101,11166211,-7.252,52.6335,1000
LTE,272,3,40101,11166279,-7.2522,52.6365,1000
LTE,272,3,40101,11166025,-7.2617,52.642,1000
LTE,272,3,40101,11165974,-7.2558,52.646,1000
LTE,272,3,40101,10759190,-7.2526,52.6482,1000
LTE,272,3,40101,10627862,-7.2346,52.6436,1000
LTE,272,3,40101,11413506,-7.232,52.6515,1000
LTE,272,3,40101,10646786,-7.1066,52.6462,1119
LTE,272,3,40101,11450951,-6.839,52.8529,1000
LTE,272,3,40111,11450626,-6.8563,52.9382,1000
LTE,272,3,40111,11450697,-6.8197,53.023,1286
LTE,272,3,40111,10758403,-6.7866,53.0513,1876
LTE,272,3,40111,10849027,-6.8003,53.0366,1000
LTE,272,3,40111,10758401,-6.7591,53.0778,18783
LTE,272,3,40111,11398167,-6.7468,53.1262,13429
